date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:37	354522/354522	U-----	200	untouched ('')	application/pdf	etag:%2250ca78c0fa5fd21:0%22	http://www.gibdist.net/uploaded/about_us/Goals_-_BOE_Approved_3.11.14.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/Goals_-_BOE_Approved_3.11.14.pdf	(from http://www.gibdist.net/about/district-documents)
20:22:37	119/119	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:39%20GMT	http://www.gibdist.net/fs/pages/393	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/393	(from http://www.gibdist.net/about/district-documents)
20:22:37	535385/535385	U-----	200	untouched ('')	application/pdf	etag:%22d0a1fc3fa5fd21:0%22	http://www.gibdist.net/uploaded/about_us/Student_Accident_Insurance.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/Student_Accident_Insurance.pdf	(from http://www.gibdist.net/about/district-documents)
20:22:38	64884/64884	U-----	200	untouched ('')	application/pdf	etag:%22f03e18c2f95fd21:0%22	http://www.gibdist.net/uploaded/about_us/Building_Use_Form_102110_-_edit2.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/Building_Use_Form_102110_-_edit2.pdf	(from http://www.gibdist.net/about/district-documents)
20:22:38	101893/101893	U-----	200	untouched ('')	application/pdf	etag:%22801aacc2f95fd21:0%22	http://www.gibdist.net/uploaded/about_us/FACILITY_USAGE_CHART_COST_7-29-14.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/FACILITY_USAGE_CHART_COST_7-29-14.pdf	(from http://www.gibdist.net/about/district-documents)
20:22:38	121/121	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:39%20GMT	http://www.gibdist.net/fs/pages/396	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/396.5f.delayed	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:38	109115/109115	U-----	200	untouched ('')	application/pdf	etag:%22f025b4c1f95fd21:0%22	http://www.gibdist.net/uploaded/about_us/Board_Policy_7510.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/Board_Policy_7510.pdf	(from http://www.gibdist.net/about/district-documents)
20:22:38	37304/37304	U-----	200	untouched ('')	application/pdf	etag:%2290e9dc3f95fd21:0%22	http://www.gibdist.net/uploaded/about_us/Facility_Usage_Cost_Worksheet012210_-_edit2.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/Facility_Usage_Cost_Worksheet012210_-_edit2.pdf	(from http://www.gibdist.net/about/district-documents)
20:22:38	142733/142733	U-----	200	untouched ('')	application/pdf	etag:%22103b4947fa5fd21:0%22	http://www.gibdist.net/uploaded/about_us/Gibraltar_FOIA_Summary_7-1-15.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/Gibraltar_FOIA_Summary_7-1-15.pdf	(from http://www.gibdist.net/about/district-notices-and-reports)
20:22:38	49594/49594	U--MC-	200	updated ('OK')	text/html	etag:W/%22f4da241906025816c1a5c91a3f2f9b6a%22	http://www.gibdist.net/about/departments/special-education/sporting-opportunities	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/departments/special-education/sporting-opportunities.html	(from http://www.gibdist.net/about/departments)
20:22:39	756507/756507	U-----	200	untouched ('')	application/pdf	etag:%2260657748fb5fd21:0%22	http://www.gibdist.net/uploaded/about_us/EBlast_5_December_2016.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/EBlast_5_December_2016.pdf	(from http://www.gibdist.net/about/news-notes)
20:22:39	118/118	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:40%20GMT	http://www.gibdist.net/fs/pages/388	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/388.60.delayed	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:40	1744672/1744672	U-----	200	untouched ('')	application/pdf	etag:%2290fb27bbfd5fd21:0%22	http://www.gibdist.net/uploaded/about_us/EBlast_4_November_2016_-1.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/EBlast_4_November_2016_-1.pdf	(from http://www.gibdist.net/about/news-notes)
20:22:40	1110499/1110499	U-----	200	untouched ('')	application/pdf	etag:%220d29693b77cd21:0%22	http://www.gibdist.net/uploaded/About/News/EBlast_6_January_2017.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/About/News/EBlast_6_January_2017.pdf	(from http://www.gibdist.net/about/news-notes)
20:22:41	891094/891094	U-----	200	untouched ('')	application/pdf	etag:%22303d3240fb5fd21:0%22	http://www.gibdist.net/uploaded/about_us/EBlast_3_October_2016.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/EBlast_3_October_2016.pdf	(from http://www.gibdist.net/about/news-notes)
20:22:41	596448/596448	U-----	200	untouched ('')	application/pdf	etag:%22058af3cfb5fd21:0%22	http://www.gibdist.net/uploaded/about_us/EBlast_2_September_2016.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/EBlast_2_September_2016.pdf	(from http://www.gibdist.net/about/news-notes)
20:22:41	68606/68606	U--MC-	200	updated ('OK')	text/html	etag:W/%2205bb72e1b2edff9860be6f51c1f38d86%22	http://www.gibdist.net/about/departments/special-education/staff-information	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/departments/special-education/staff-information.html	(from http://www.gibdist.net/about/departments)
20:22:41	119/119	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:41%20GMT	http://www.gibdist.net/fs/pages/387	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/387.61.delayed	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:42	1221358/1221358	U-----	200	untouched ('')	application/pdf	etag:%22307de0e91e86d21:0%22	http://www.gibdist.net/uploaded/About/Enrollment_Form_Gibraltar_Schools_020917.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/About/Enrollment_Form_Gibraltar_Schools_020917.pdf	(from http://www.gibdist.net/about/register-students)
20:22:42	727163/727163	U-----	200	untouched ('')	application/pdf	etag:%221043483afb5fd21:0%22	http://www.gibdist.net/uploaded/about_us/EBlast_1_Welcome_Back_2016.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/about_us/EBlast_1_Welcome_Back_2016.pdf	(from http://www.gibdist.net/about/news-notes)
20:22:42	19852/19852	U-----	200	untouched ('')	image/jpeg	etag:%22e038e19ff5fd21:0%22	http://www.gibdist.net/uploaded/Departments/image_preview-12.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Departments/image_preview-12.jpg	(from http://www.gibdist.net/about/departments/curriculum)
20:22:42	101/101	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:44%20GMT	http://www.gibdist.net/fs/pages/228	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/228	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:42	84252/84252	U-----	200	untouched ('')	application/pdf	etag:%22605f7f5db5cd21:0%22	http://www.gibdist.net/uploaded/Academics/AER_GSD_1415.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/AER_GSD_1415.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/annual-reports)
20:22:42	126954/126954	U-----	200	untouched ('')	application/pdf	etag:%2250cfdff3db5cd21:0%22	http://www.gibdist.net/uploaded/Academics/AER_CES_1415.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/AER_CES_1415.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/annual-reports)
20:22:43	103/103	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:45%20GMT	http://www.gibdist.net/fs/pages/236	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/236	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:43	127194/127194	U-----	200	untouched ('')	application/pdf	etag:%22e0e4f6db5cd21:0%22	http://www.gibdist.net/uploaded/Academics/AER_PES_1415.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/AER_PES_1415.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/annual-reports)
20:22:43	106/106	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:45%20GMT	http://www.gibdist.net/fs/pages/253	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/253	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:43	127450/127450	U-----	200	untouched ('')	application/pdf	etag:%22306d83f5db5cd21:0%22	http://www.gibdist.net/uploaded/Academics/AER_HES_1415.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/AER_HES_1415.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/annual-reports)
20:22:43	127504/127504	U-----	200	untouched ('')	application/pdf	etag:%22d0ddd5f6db5cd21:0%22	http://www.gibdist.net/uploaded/Academics/AER_WES_1415.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/AER_WES_1415.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/annual-reports)
20:22:44	58246/58246	U-----	200	untouched ('')	application/pdf	etag:%22108657f6db5cd21:0%22	http://www.gibdist.net/uploaded/Academics/AER_SMS_1415.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/AER_SMS_1415.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/annual-reports)
20:22:44	103/103	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:45%20GMT	http://www.gibdist.net/fs/pages/220	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/220	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:44	63502/63502	U-----	200	untouched ('')	application/pdf	etag:%22a0789f4db5cd21:0%22	http://www.gibdist.net/uploaded/Academics/AER_DHS_1415.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/AER_DHS_1415.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/annual-reports)
20:22:44	107/107	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:46%20GMT	http://www.gibdist.net/fs/pages/212	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/212	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:44	64755/64755	U-----	200	untouched ('')	application/pdf	etag:%22709035f4db5cd21:0%22	http://www.gibdist.net/uploaded/Academics/AER_CHS_1415.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/AER_CHS_1415.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/annual-reports)
20:22:45	106/106	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:46%20GMT	http://www.gibdist.net/fs/pages/204	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/204	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:45	145922/145922	U-----	200	untouched ('')	application/pdf	etag:%222026bac4dc5cd21:0%22	http://www.gibdist.net/uploaded/Academics/GSDImprovementPlan1516.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/GSDImprovementPlan1516.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/school-improvement-plans)
20:22:46	97271/97271	U-----	200	untouched ('')	application/pdf	etag:%2220fe1fc3dc5cd21:0%22	http://www.gibdist.net/uploaded/Academics/CESImprovementPlan1516.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/CESImprovementPlan1516.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/school-improvement-plans)
20:22:46	107/107	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:48%20GMT	http://www.gibdist.net/fs/pages/195	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/195	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:46	95017/95017	U-----	200	untouched ('')	application/pdf	etag:%22a0d5b6c5dc5cd21:0%22	http://www.gibdist.net/uploaded/Academics/PESImprovementPlan1516.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/PESImprovementPlan1516.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/school-improvement-plans)
20:22:47	105811/105811	U-----	200	untouched ('')	application/pdf	etag:%22d0a93fc5dc5cd21:0%22	http://www.gibdist.net/uploaded/Academics/HESImprovementPlan1516.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/HESImprovementPlan1516.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/school-improvement-plans)
20:22:47	223919/223919	U-----	200	untouched ('')	application/pdf	etag:%227015fbc6dc5cd21:0%22	http://www.gibdist.net/uploaded/Academics/WESImprovementPlan1516.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/WESImprovementPlan1516.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/school-improvement-plans)
20:22:47	112847/112847	U-----	200	untouched ('')	application/pdf	etag:%2270e332c6dc5cd21:0%22	http://www.gibdist.net/uploaded/Academics/SMSImprovementPlan1516.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/SMSImprovementPlan1516.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/school-improvement-plans)
20:22:47	43040/43040	U--MC-	200	updated ('OK')	text/html	etag:W/%224e9444aad60b703404670687b5921009%22	http://www.gibdist.net/academics/online-learning	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/academics/online-learning.html	(from http://www.gibdist.net/)
20:22:47	93019/93019	U-----	200	untouched ('')	application/pdf	etag:%22b0631ac4dc5cd21:0%22	http://www.gibdist.net/uploaded/Academics/DHSImprovementPlan1516.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/DHSImprovementPlan1516.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/school-improvement-plans)
20:22:48	68900/68900	U-----	200	untouched ('')	image/jpeg	etag:%2270e29f0ac87d21:0%22	http://www.gibdist.net/uploaded/photos/Arts/Band/Band.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/photos/Arts/Band/Band.jpg	(from http://www.gibdist.net/arts/band)
20:22:48	127270/127270	U-----	200	untouched ('')	application/pdf	etag:%22f0b9cc3dc5cd21:0%22	http://www.gibdist.net/uploaded/Academics/CHSImprovementPlan1516.pdf	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/Academics/CHSImprovementPlan1516.pdf	(from http://www.gibdist.net/about/district-notices-and-reports/school-improvement-plans)
20:22:48	105/105	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:22:49%20GMT	http://www.gibdist.net/fs/pages/185	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/185.69.delayed	(from http://www.gibdist.net/about/about-gibraltar-school-district/administration)
20:22:51	29741/29741	U--MC-	200	updated ('OK')	text/html	etag:W/%2262c45349f2fd1ce8eafada2e7d216963%22	http://www.gibdist.net/arts/carlson-digital-media	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/arts/carlson-digital-media.html	(from http://www.gibdist.net/)
20:22:53	45587/45587	U--MC-	200	updated ('OK')	text/html	etag:W/%2216933356178e61f8263d8cf944e1cd65%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/2016-youth-clinic	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/2016-youth-clinic.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:22:53	29854/29854	U--MC-	200	updated ('OK')	text/html	etag:W/%2257d4e9e592025d4908a685ae019f87e5%22	http://www.gibdist.net/arts/carlson-fine-arts	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/arts/carlson-fine-arts.html	(from http://www.gibdist.net/)
20:22:55	44637/44637	U-----	200	untouched ('OK')	text/html	etag:W/%22cbb8c9f049cb6e34462b917fe40666c8%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/facilities	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/facilities.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:22:55	0/-1	---M--	302	error ('')			http://www.gibdist.net/fs/pages/2	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/2.6a.delayed	(from http://www.gibdist.net/site-map)
20:23:05	47734/47734	U--MC-	200	updated ('OK')	text/html	etag:W/%22943ab75e12135de069fb1f6132d2ffdb%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/college-trail	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/college-trail.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:15	1604652/1604652	U--MC-	200	updated ('OK')	text/html	etag:W/%223b622ebf8477f512b9aef4858ac15d40%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/all-star-game	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/all-star-game.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:16	49971/49971	U--MC-	200	updated ('OK')	text/html	etag:W/%220d4ca68be9f1f14b95f6ae2ad169d2f0%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/hall-of-fame	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/hall-of-fame.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:16	44365/44365	U--MC-	200	updated ('OK')	text/html	etag:W/%22250977816adf128280c63e9cff3ac909%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/diamond-dolls	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/diamond-dolls.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:16	0/-1	---M--	302	error ('')			http://www.gibdist.net/fs/pages/2	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/2.6b.delayed	(from http://www.gibdist.net/privacy-policy)
20:23:17	44056/44056	U--MC-	200	updated ('OK')	text/html	etag:W/%22eb99c0421e090c75cbb389aa9a49b099%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/ford-focus-commercial	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/ford-focus-commercial.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:19	53719/53719	U--MC-	200	updated ('OK')	text/html	etag:W/%22845586c107163f9c45e24f1f892c463e%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/history	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/history.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:25	44232/44232	U--MC-	200	updated ('OK')	text/html	etag:W/%22e56d2081532010efac9148f66891d56f%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/mini-marauder	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/mini-marauder.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:25	45387/45387	U--MC-	200	updated ('OK')	text/html	etag:W/%2282b1dbb6261d31875cd67fa79fc5b036%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/baseball-photos	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/baseball-photos.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:25	44953/44953	U--MC-	200	updated ('OK')	text/html	etag:W/%227e95b82516dc3d389962b154934a44dc%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/philosophy	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/philosophy.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:27	88240/88240	U--MC-	200	updated ('OK')	text/html	etag:W/%22df6736805f3b1025e267a09d81642074%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/news-updates	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/news-updates.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:27	45600/45600	U--M--	200	updated ('OK')	text/html	etag:W/%229876566139601e57f8ca9955f26cb653%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/summer-baseball	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/summer-baseball.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:29	43414/43414	U--M--	200	updated ('OK')	text/html	etag:W/%22e4a1440f567bd1dc4414a16910f8c9b9%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/display	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/display.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:29	44501/44501	U--M--	200	updated ('OK')	text/html	etag:W/%22b7763e61a4e1b6e0d7b5e6730503cf0e%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/inspirational-videos	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/inspirational-videos.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:31	43752/43752	U--M--	200	updated ('OK')	text/html	etag:W/%22a5bb5bfdf614149ce7ea0e7f640a3e77%22	http://www.gibdist.net/athletics/middle-school-sports/fall-season/cross-country	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/middle-school-sports/fall-season/cross-country.html	(from http://www.gibdist.net/athletics/middle-school-sports)
20:23:32	131/131	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2010%20Mar%202017%2001:23:29%20GMT	http://www.gibdist.net/fs/pages/496	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/496	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:33	39068/39068	U--M--	200	updated ('OK')	text/html	etag:W/%22f8e90869b85a5b795d31eccf0cc0d5d1%22	http://www.gibdist.net/athletics/middle-school-sports/fall-season/sideline-cheer	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/middle-school-sports/fall-season/sideline-cheer.html	(from http://www.gibdist.net/athletics/middle-school-sports)
20:23:35	39066/39066	U--M--	200	updated ('OK')	text/html	etag:W/%220aabc02ef68d6508db5530fdd6da8a81%22	http://www.gibdist.net/athletics/middle-school-sports/fall-season/girls-volleyball	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/middle-school-sports/fall-season/girls-volleyball.html	(from http://www.gibdist.net/athletics/middle-school-sports)
20:23:37	44268/44268	U--MC-	200	updated ('OK')	text/html	etag:W/%225443560e45515d81097e3426dcc3770d%22	http://www.gibdist.net/athletics/high-school-sports/boys-baseball/the-beast	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports/boys-baseball/the-beast.html	(from http://www.gibdist.net/athletics/high-school-sports)
20:23:38	39433/39433	U--MC-	200	updated ('OK')	text/html	etag:W/%227bb03be7eec208b05fa9bb7516e154fb%22	http://www.gibdist.net/athletics/middle-school-sports/winter-season/boys-basketball	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/middle-school-sports/winter-season/boys-basketball.html	(from http://www.gibdist.net/athletics/middle-school-sports)
20:23:40	39023/39023	U--MC-	200	updated ('OK')	text/html	etag:W/%2261f54dbe6e6423ab59f21ffc9583247a%22	http://www.gibdist.net/athletics/middle-school-sports/fall-season/football	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/middle-school-sports/fall-season/football.html	(from http://www.gibdist.net/athletics/middle-school-sports)
20:23:40	39464/39464	U--MC-	200	updated ('OK')	text/html	etag:W/%2231e8d0a31677c38186e06ffe3047e7e2%22	http://www.gibdist.net/athletics/middle-school-sports/winter-season/girls-basketball	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/middle-school-sports/winter-season/girls-basketball.html	(from http://www.gibdist.net/athletics/middle-school-sports)
20:23:41	125/125	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Mar%202017%2001:23:42%20GMT	http://static.finalsite.net/robots.txt		(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
20:23:42	39667/39667	U--MC-	200	updated ('OK')	text/html	etag:W/%225654700df1297aa47be05e94dbaf22ce%22	http://www.gibdist.net/athletics/middle-school-sports/winter-season/boys-and-girls-swimming-and-diving	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/middle-school-sports/winter-season/boys-and-girls-swimming-and-diving.html	(from http://www.gibdist.net/athletics/middle-school-sports)
20:23:43	39384/39384	U--MC-	200	updated ('OK')	text/html	etag:W/%22871d60c1220dcd3fdd4e36f83f6b73de%22	http://www.gibdist.net/athletics/middle-school-sports/winter-season/wrestling	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/middle-school-sports/winter-season/wrestling.html	(from http://www.gibdist.net/athletics/middle-school-sports)
