date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:26:39	1883/1883	---M--	200	added ('OK')	text/plain	etag:W/%224a00790abae02c94091abc981d19439d%22	http://www.gibdist.net/robots.txt		(from )
18:26:39	39974/39974	---M--	200	added ('OK')	text/html	etag:W/%22c95733c33808554a57c4dbed4c1da9a0%22	http://www.gibdist.net/	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/index.html	(from )
18:26:40	5430/5430	---M--	200	added ('OK')	image/x-icon	etag:%2230d39598d04cd21:0%22	http://www.gibdist.net/uploaded/favicon.ico	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/favicon.ico	(from http://www.gibdist.net/)
18:26:41	380266/380266	---M-Z	200	added ('OK')	text/css	date:Thu,%2016%20Feb%202017%2010:39:27%20GMT	http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css	(from http://www.gibdist.net/)
18:26:42	1472/1472	---MC-	200	added ('OK')	text/css	date:Thu,%2009%20Mar%202017%2023:26:42%20GMT	http://www.gibdist.net/styles.cfm?b	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/styles92eb.css	(from http://www.gibdist.net/)
18:26:44	170555/170555	---M--	200	added ('OK')	text/css	etag:%22a47a996083d21:0%22	http://www.gibdist.net/uploaded/themes/default/css/main.css?1480340035	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/css/main42fc.css	(from http://www.gibdist.net/)
18:26:46	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2009%20Mar%202017%2023:26:48%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.googletagmanager.com/gtm.65445.delayed	(from http://www.gibdist.net/)
18:26:47	20702/20702	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2009%20Mar%202017%2023:26:48%20GMT	https://use.typekit.net/lkr7hqy.js	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/use.typekit.net/lkr7hqy.js	(from http://www.gibdist.net/)
18:26:48	126305/126305	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2001%20Feb%202017%2020:48:09%20GMT	http://static.finalsite.net/assets/in_layout_head-17790e84d6a6c54aba7c668213c3a1a11c0783f84fa6708487a7958e349545fb.js	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/in_layout_head-17790e84d6a6c54aba7c668213c3a1a11c0783f84fa6708487a7958e349545fb.js	(from http://www.gibdist.net/)
18:26:49	34744/34744	---MC-	200	added ('OK')	text/html	etag:W/%2218039714ca8b52b249334ceabb7295df%22	http://www.gibdist.net/about	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about.html	(from http://www.gibdist.net/)
18:26:50	32131/32131	---MC-	200	added ('OK')	text/html	etag:W/%22587c6e0c7f1198b90da68e3e60fa2b58%22	http://www.gibdist.net/academics	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/academics.html	(from http://www.gibdist.net/)
18:26:52	32663/32663	---M--	200	added ('OK')	text/html	etag:W/%22afaa77ef0de457160184c764dd5f62d4%22	http://www.gibdist.net/athletics	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics.html	(from http://www.gibdist.net/)
18:26:53	32022/32022	---MC-	200	added ('OK')	text/html	etag:W/%2254495edea0e721649dd435b58fefa006%22	http://www.gibdist.net/arts	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/arts.html	(from http://www.gibdist.net/)
18:26:54	31580/31580	---MC-	200	added ('OK')	text/html	etag:W/%22ac614938066ac57b4080380b04a8dc14%22	http://www.gibdist.net/parents	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/parents.html	(from http://www.gibdist.net/)
18:26:55	31245/31245	---MC-	200	added ('OK')	text/html	etag:W/%22b4effb0081f364f579a1a66e77fc35d5%22	http://www.gibdist.net/students	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/students.html	(from http://www.gibdist.net/)
18:26:56	18433/18433	---MC-	200	added ('OK')	text/html	etag:W/%222d8c1aec2cb2155242fbe71828d59303%22	http://www.gibdist.net/quicklinks	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/quicklinks.html	(from http://www.gibdist.net/)
18:26:58	35201/35201	---M--	200	added ('OK')	text/html	etag:W/%228a5d0d7e0157d7105ecf2705d5ec10fc%22	http://www.gibdist.net/our-schools	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/our-schools.html	(from http://www.gibdist.net/)
18:26:58	61909/61909	---MC-	200	added ('OK')	text/html	etag:W/%22fdb80cb714f210d5552b0d2defb0c46f%22	http://www.gibdist.net/calendar	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/calendar.html	(from http://www.gibdist.net/)
18:27:02	48558/48558	---MC-	200	added ('OK')	text/html	etag:W/%220fa14509523da15b51ba842b098378b5%22	http://www.gibdist.net/carlson-high	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/carlson-high.html	(from http://www.gibdist.net/)
18:27:02	39179/39179	---M--	200	added ('OK')	text/html	etag:W/%22c179239467d6c720632561c401e52268%22	http://www.gibdist.net/hunter-elementary	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/hunter-elementary.html	(from http://www.gibdist.net/)
18:27:02	44611/44611	---MC-	200	added ('OK')	text/html	etag:W/%22de14b3bb492f86882735bd4bba7c2cd7%22	http://www.gibdist.net/shumate-middle	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/shumate-middle.html	(from http://www.gibdist.net/)
18:27:04	44297/44297	---M--	200	added ('OK')	text/html	etag:W/%22704c4b1ef5614459e864feac6cb02db3%22	http://www.gibdist.net/parsons-elementary	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/parsons-elementary.html	(from http://www.gibdist.net/)
18:27:06	43085/43085	---MC-	200	added ('OK')	text/html	etag:W/%22d051eb3de49a018661442e7f7bc6db86%22	http://www.gibdist.net/weiss-elementary	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/weiss-elementary.html	(from http://www.gibdist.net/)
18:27:07	88/88	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2009%20Mar%202017%2023:27:08%20GMT	http://www.gibdist.net/fs/pages/2	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/2.18.delayed	(from http://www.gibdist.net/)
18:27:13	46967/46967	---MC-	200	added ('OK')	text/html	etag:W/%224c8394677eb233cf2d0b515d1b4cafc6%22	http://www.gibdist.net/about/board-of-education	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/board-of-education.html	(from http://www.gibdist.net/)
18:27:13	44740/44740	---MC-	200	added ('OK')	text/html	etag:W/%223d8889c89b966c4c1903c6b3a35a00ed%22	http://www.gibdist.net/about/about-gibraltar-school-district	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/about-gibraltar-school-district.html	(from http://www.gibdist.net/)
18:27:14	35893/35893	---M--	200	added ('OK')	image/jpeg	etag:%2207bab6a1477d21:0%22	http://www.gibdist.net/uploaded/photos/Menu_Pics/Grad2016-288x288.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/photos/Menu_Pics/Grad2016-288x288.jpg	(from http://www.gibdist.net/)
18:27:17	45726/45726	---MC-	200	added ('OK')	text/html	etag:W/%225cb00f6bc5b2c6e4f967fb040f337b30%22	http://www.gibdist.net/about/departments	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/departments.html	(from http://www.gibdist.net/)
18:27:17	93782/93782	---M--	200	added ('OK')	image/png	etag:%22306888f1f438d21:0%22	http://www.gibdist.net/uploaded/themes/default/images/gibs_logo.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/gibs_logo.png	(from http://www.gibdist.net/)
18:27:20	43399/43399	---MC-	200	added ('OK')	text/html	etag:W/%22627f1227aea7e4b9242500c6e5956d1b%22	http://www.gibdist.net/about/district-documents	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/district-documents.html	(from http://www.gibdist.net/)
18:27:20	43032/43032	---MC-	200	added ('OK')	text/html	etag:W/%227c1bb248de333922ddbf12d5fe69b0d1%22	http://www.gibdist.net/about/district-notices-and-reports	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/district-notices-and-reports.html	(from http://www.gibdist.net/)
18:27:21	43112/43112	---MC-	200	added ('OK')	text/html	etag:W/%22995b8a44de451381803cad6904a58d25%22	http://www.gibdist.net/about/employment	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/employment.html	(from http://www.gibdist.net/)
18:27:23	42700/42700	---MC-	200	added ('OK')	text/html	etag:W/%22a71fe8c28b82e1177b6f93a89fe8813f%22	http://www.gibdist.net/about/news-notes	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/news-notes.html	(from http://www.gibdist.net/)
18:27:23	45184/45184	---MC-	200	added ('OK')	text/html	etag:W/%22cbbe510e2701764742775166d10e9458%22	http://www.gibdist.net/about/register-students	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/register-students.html	(from http://www.gibdist.net/)
18:27:25	47040/47040	---MC-	200	added ('OK')	text/html	etag:W/%228f99572e122bd6a0b94e46eaf564d7c7%22	http://www.gibdist.net/about/departments/curriculum	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/departments/curriculum.html	(from http://www.gibdist.net/)
18:27:26	43410/43410	---M--	200	added ('OK')	text/html	etag:W/%221d36171ef96dbd90e69d9bce43e7d876%22	http://www.gibdist.net/carlson-high/counseling-center	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/carlson-high/counseling-center.html	(from http://www.gibdist.net/)
18:27:28	44808/44808	---MC-	200	added ('OK')	text/html	etag:W/%220cb03d85dc87ace23296f537071fa6db%22	http://www.gibdist.net/about/district-notices-and-reports/annual-reports	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/district-notices-and-reports/annual-reports.html	(from http://www.gibdist.net/)
18:27:32	43400/43400	---MC-	200	added ('OK')	text/html	etag:W/%221b8ca035d2696b0c4fd8b63766a8f5c8%22	http://www.gibdist.net/academics/online-learning	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/academics/online-learning.html	(from http://www.gibdist.net/)
18:27:32	34956/34956	---M--	200	added ('OK')	image/jpeg	etag:%22308d90641177d21:0%22	http://www.gibdist.net/uploaded/photos/Menu_Pics/Robotics-288x288.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/photos/Menu_Pics/Robotics-288x288.jpg	(from http://www.gibdist.net/)
18:27:33	43929/43929	---MC-	200	added ('OK')	text/html	etag:W/%220d31e73a5291510acf5e1c10ce07d51d%22	http://www.gibdist.net/about/district-notices-and-reports/school-improvement-plans	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/district-notices-and-reports/school-improvement-plans.html	(from http://www.gibdist.net/)
18:27:33	29516/29516	---MC-	200	added ('OK')	text/html	etag:W/%2279aaab9aae48640eee1de63ae24b04ba%22	http://www.gibdist.net/arts/band	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/arts/band.html	(from http://www.gibdist.net/)
18:27:34	30101/30101	---MC-	200	added ('OK')	text/html	etag:W/%22b5af6f295cac5f2097420e061577499d%22	http://www.gibdist.net/arts/carlson-digital-media	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/arts/carlson-digital-media.html	(from http://www.gibdist.net/)
18:27:35	30214/30214	---MC-	200	added ('OK')	text/html	etag:W/%227e52523c89548dfb7cbcd6a13d7b814f%22	http://www.gibdist.net/arts/carlson-fine-arts	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/arts/carlson-fine-arts.html	(from http://www.gibdist.net/)
18:27:36	40027/40027	---MC-	200	added ('OK')	text/html	etag:W/%229833ba50c545d9362722e86a655841d0%22	http://www.gibdist.net/arts/whats-happening	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/arts/whats-happening.html	(from http://www.gibdist.net/)
18:27:38	44334/44334	---MC-	200	added ('OK')	text/html	etag:W/%22b40fa166e602f7338b570465eebdab71%22	http://www.gibdist.net/athletics/high-school-sports	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/high-school-sports.html	(from http://www.gibdist.net/)
18:27:40	42687/42687	---MC-	200	added ('OK')	text/html	etag:W/%22f921537bf48276b68bb3dde5a0228276%22	http://www.gibdist.net/athletics/middle-school-sports	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/middle-school-sports.html	(from http://www.gibdist.net/)
18:27:41	36681/36681	---MC-	200	added ('OK')	text/html	etag:W/%22cc064b63a78e1885b89e02b4dfdb4cfe%22	http://www.gibdist.net/athletics/athletic-forms	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/athletics/athletic-forms.html	(from http://www.gibdist.net/)
18:27:42	112/112	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2009%20Mar%202017%2023:27:43%20GMT	http://www.gibdist.net/fs/pages/402	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/fs/pages/402.36.delayed	(from http://www.gibdist.net/)
18:27:42	12636/12636	---M--	200	added ('OK')	image/png	etag:%2280ac6dcfd041d21:0%22	http://www.gibdist.net/uploaded/themes/default/images/mi_budget.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/mi_budget.png	(from http://www.gibdist.net/)
18:27:42	9689/9689	---M--	200	added ('OK')	image/png	etag:%2250dd7bcfd041d21:0%22	http://www.gibdist.net/uploaded/themes/default/images/mi_school.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/mi_school.png	(from http://www.gibdist.net/)
18:27:42	9833/9833	---M--	200	added ('OK')	image/png	etag:%2270d874cfd041d21:0%22	http://www.gibdist.net/uploaded/themes/default/images/mi_school_hover.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/mi_school_hover.png	(from http://www.gibdist.net/)
18:27:53	59323/59323	---M--	200	added ('OK')	image/jpeg	etag:%22d055b2b8f7cd21:0%22	http://www.gibdist.net/uploaded/photos/Home_Page/Robofest2015-HomePage.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/photos/Home_Page/Robofest2015-HomePage.jpg	(from http://www.gibdist.net/)
18:28:01	50077/50077	---M--	200	added ('OK')	image/jpeg	etag:%22d03d4ced8f7cd21:0%22	http://www.gibdist.net/uploaded/photos/Home_Page/Robotics-Home.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/photos/Home_Page/Robotics-Home.jpg	(from http://www.gibdist.net/)
18:28:03	140521/140521	---M--	200	added ('OK')	image/jpeg	etag:%22d031f6fd6d3bd21:0%22	http://www.gibdist.net/uploaded/themes/default/images/Mask.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/Mask.jpg	(from http://www.gibdist.net/)
18:28:11	57702/57702	---M--	200	added ('OK')	image/jpeg	etag:%2260afa882ba7cd21:0%22	http://www.gibdist.net/data/news/thumbs/19.full.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/data/news/thumbs/19.full.jpg	(from http://www.gibdist.net/)
18:28:15	67310/67310	---M--	200	added ('OK')	image/jpeg	etag:%2290f2abdb97cd21:0%22	http://www.gibdist.net/data/news/thumbs/18.full.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/data/news/thumbs/18.full.jpg	(from http://www.gibdist.net/)
18:28:29	109268/109268	---M--	200	added ('OK')	image/jpeg	etag:%22c02c257edb4cd21:0%22	http://www.gibdist.net/uploaded/themes/default/images/scienc-pic.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/scienc-pic.jpg	(from http://www.gibdist.net/)
18:28:32	318620/318620	---M--	200	added ('OK')	image/png	etag:%224051cbfd6d3bd21:0%22	http://www.gibdist.net/uploaded/themes/default/images/Mask-1.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/Mask-1.png	(from http://www.gibdist.net/)
18:28:35	327388/327388	---M--	200	added ('OK')	image/png	etag:%2201fe3fd6d3bd21:0%22	http://www.gibdist.net/uploaded/themes/default/images/Mask-3.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/Mask-3.png	(from http://www.gibdist.net/)
18:28:38	44929/44929	---MC-	200	added ('OK')	text/html	etag:W/%2203f5c2dd8ecb4ed5f112d56a93a1542c%22	http://www.gibdist.net/about/about-gibraltar-school-district/administration	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/about/about-gibraltar-school-district/administration.html	(from http://www.gibdist.net/)
18:28:39	144592/144592	---M--	200	added ('OK')	image/jpeg	etag:%2290b03a7edb4cd21:0%22	http://www.gibdist.net/uploaded/themes/default/images/tech-pic.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/tech-pic.jpg	(from http://www.gibdist.net/)
18:28:40	18818/18818	---MC-	200	added ('OK')	text/html	etag:W/%22eddf7932f709dd9a00475bfe2e05a61b%22	http://www.gibdist.net/map-directions	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/map-directions.html	(from http://www.gibdist.net/)
18:28:41	34727/34727	---MC-	200	added ('OK')	text/html	etag:W/%2234967d82f77feb3701131f66d303b724%22	http://www.gibdist.net/site-map	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/site-map.html	(from http://www.gibdist.net/)
18:28:43	34255/34255	---MC-	200	added ('OK')	text/html	etag:W/%2247fc9e0520086768fbb0011308377da0%22	http://www.gibdist.net/privacy-policy	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/privacy-policy.html	(from http://www.gibdist.net/)
18:28:45	34306/34306	---M--	200	added ('OK')	application/x-javascript	etag:%22b9278fb1e97bd21:0%22	http://www.gibdist.net/uploaded/themes/default/js/main.js?1480340035	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/js/main42fc.js	(from http://www.gibdist.net/)
18:28:46	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:48%20GMT	http://static.finalsite.net/assets/images/ui-bg_flat_100_ffffff_40x100.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-bg_flat_100_ffffff_40x100.48.delayed	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:46	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:48%20GMT	http://static.finalsite.net/assets/images/ui-bg_flat_100_D5D8DC_40x100.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-bg_flat_100_D5D8DC_40x100.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:46	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:48%20GMT	http://static.finalsite.net/assets/images/ui-bg_flat_100_e6e8eb_40x100.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-bg_flat_100_e6e8eb_40x100.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:46	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:49%20GMT	http://static.finalsite.net/assets/images/ui-bg_flat_100_c4c9cf_40x100.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-bg_flat_100_c4c9cf_40x100.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:47	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:49%20GMT	http://static.finalsite.net/assets/images/ui-bg_flat_100_979CA2_40x100.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-bg_flat_100_979CA2_40x100.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:47	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:49%20GMT	http://static.finalsite.net/assets/images/ui-bg_flat_55_eeeeee_40x100.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-bg_flat_55_eeeeee_40x100.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:47	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:49%20GMT	http://static.finalsite.net/assets/images/ui-bg_flat_55_b94a48_40x100.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-bg_flat_55_b94a48_40x100.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:47	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:50%20GMT	http://static.finalsite.net/assets/images/ui-icons_149bc7_256x240.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-icons_149bc7_256x240.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:48	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:50%20GMT	http://static.finalsite.net/assets/images/ui-icons_999999_256x240.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-icons_999999_256x240.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:48	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:50%20GMT	http://static.finalsite.net/assets/images/ui-icons_70b2e1_256x240.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-icons_70b2e1_256x240.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:48	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:50%20GMT	http://static.finalsite.net/assets/images/ui-icons_3383bb_256x240.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-icons_3383bb_256x240.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:49	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:51%20GMT	http://static.finalsite.net/assets/images/ui-icons_454545_256x240.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-icons_454545_256x240.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:49	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:51%20GMT	http://static.finalsite.net/assets/images/ui-icons_ffffff_256x240.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-icons_ffffff_256x240.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:49	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:51%20GMT	http://static.finalsite.net/assets/images/ui-bg_flat_0_3F454B_40x100.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-bg_flat_0_3F454B_40x100.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:49	7017/7017	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202017%2023:28:52%20GMT	http://static.finalsite.net/assets/images/ui-bg_flat_100_333_40x100.png	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/static.finalsite.net/assets/images/ui-bg_flat_100_333_40x100.png	(from http://static.finalsite.net/assets/application-7ed355b7f8aee7dbec9d14e2e0e4a05ce3306f3ac7534a8133fd223a8d726a6c.css)
18:28:50	101115/101115	---M--	200	added ('OK')	image/jpeg	etag:%22207ff7ddb4cd21:0%22	http://www.gibdist.net/uploaded/themes/default/images/engineering-pic.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/engineering-pic.jpg	(from http://www.gibdist.net/)
18:28:50	87039/87039	---M--	200	added ('OK')	image/jpeg	etag:%22f019127edb4cd21:0%22	http://www.gibdist.net/uploaded/themes/default/images/math-pic.jpg	C:/Users/Snowman/Desktop/Webpage/New%20folder/Gibdist/www.gibdist.net/uploaded/themes/default/images/math-pic.jpg	(from http://www.gibdist.net/)
